"Year","SSP_Scenario","Scenario_region","Population","Type","Total_kg","total_Kt"
2050,"SSP3","East Asia",2004913219.23997,"pork",15627192849.8086,15627.1928498086
2050,"SSP3","Central Europe",2004913219.23997,"pork",21573127246.7297,21573.1272467297
2050,"SSP4","Central Latin America",1981120263.91221,"pork",10337280192.201,10337.280192201
2050,"SSP4","East Asia",1981120263.91221,"pork",17580526018.017,17580.526018017
2050,"SSP4","North Africa and Middle East",1981120263.91221,"pork",7782226391.69711,7782.22639169711
2050,"SSP4","Central Europe",1981120263.91221,"pork",23801841714.0873,23801.8417140873
2050,"SSP5","East Asia",1464277473.14625,"pork",21196205127.8903,21196.2051278903
2050,"SSP5","Central Europe",1464277473.14625,"pork",33344603683.4377,33344.6036834377
2050,"SSP5","Central Latin America",1464277473.14625,"pork",13842247452.3587,13842.2474523587
2050,"SSP5","North Africa and Middle East",1464277473.14625,"pork",8753527883.85609,8753.52788385609
