,,,2020,2030,2040,2050
CH4 [GtonCO2_eq],East Asia,SSP2,0.13376383590150584,0.22285505657281218,0.37265079896319603,0.5205873396445644
CH4 [GtonCO2_eq],East Asia,SSP3,0.12863239226272263,0.2056499161879906,0.2776393695761573,0.3589749471188481
CH4 [GtonCO2_eq],East Asia,SSP4,0.12605599208514268,0.20759578149434646,0.29582805480172797,0.42313761626158963
CH4 [GtonCO2_eq],East Asia,SSP5,0.14016255944691614,0.26664373339387465,0.42879054781598913,0.4652998703593865
CH4 [GtonCO2_eq],North Africa and Middle East,SSP1,0.13679700109901127,0.2529989088938865,0.40504369601061974,0.4438711921356944
CH4 [GtonCO2_eq],North Africa and Middle East,SSP2,0.12989227835936462,0.21545551541250352,0.35112036946093744,0.4820726001767761
CH4 [GtonCO2_eq],North Africa and Middle East,SSP3,0.12351115258295593,0.19730288060148254,0.2573140862274912,0.3165429113317705
CH4 [GtonCO2_eq],North Africa and Middle East,SSP4,0.12091318678769548,0.1994076166913535,0.27460411526175893,0.37469761556809245
CH4 [GtonCO2_eq],North Africa and Middle East,SSP5,0.13754618709554836,0.2596638604899841,0.4229004574659185,0.43589777128525636
N2O [GtonCO2_eq],Central Europe,SSP1,0.12918302740287954,0.1904544431122332,0.3028351202551346,0.3624524817573895
N2O [GtonCO2_eq],Central Europe,SSP2,0.12910458716443723,0.1729140049559965,0.2549504279188213,0.3548185470343616
N2O [GtonCO2_eq],Central Europe,SSP3,0.13021722145385203,0.17668688017339773,0.2128211429686681,0.24267203114017932
N2O [GtonCO2_eq],Central Europe,SSP4,0.12931832199729168,0.17662998358793508,0.21615223305202133,0.2699236093456048
N2O [GtonCO2_eq],Central Europe,SSP5,0.12906519043725143,0.19393311143320419,0.33299154515656043,0.38882121438541184
N2O [GtonCO2_eq],Central Latin America,SSP1,0.08034414821818993,0.15150426806952375,0.25912647885766804,0.30905805619249443
N2O [GtonCO2_eq],Central Latin America,SSP2,0.07716475574529948,0.1292511967385807,0.2247976964502011,0.33159771283826805
N2O [GtonCO2_eq],Central Latin America,SSP3,0.07443903525811847,0.11945289155060357,0.1641763321111609,0.21637959723926922
N2O [GtonCO2_eq],Central Latin America,SSP4,0.07300459708765354,0.1205660779381347,0.17484103287911,0.25534735751383547
N2O [GtonCO2_eq],Central Latin America,SSP5,0.08076096015203603,0.1558315107337576,0.2714223306601467,0.31189617065724207
N2O [GtonCO2_eq],East Asia,SSP1,0.07999272760736763,0.15112092353809606,0.25540682600771186,0.30639466062428783
N2O [GtonCO2_eq],East Asia,SSP2,0.07680120457657189,0.12891678932246448,0.22333165699938998,0.32836671572600434
N2O [GtonCO2_eq],East Asia,SSP3,0.07406697209678968,0.11907715784911321,0.1639086190047585,0.21629723671458828
N2O [GtonCO2_eq],East Asia,SSP4,0.07263297643211049,0.1201936288384407,0.17459756219420217,0.2553506257584865
N2O [GtonCO2_eq],East Asia,SSP5,0.0804102232060402,0.15516369855583184,0.2675063499637594,0.3103299308892722
N2O [GtonCO2_eq],North Africa and Middle East,SSP1,0.07816630334868323,0.1445070594803117,0.24340543698928027,0.27831215366539863
N2O [GtonCO2_eq],North Africa and Middle East,SSP2,0.07418562200779276,0.12283174590397902,0.2037183941650996,0.29205276000242436
N2O [GtonCO2_eq],North Africa and Middle East,SSP3,0.07088316202932321,0.1122959574462692,0.14669486000600093,0.18059661815916303
N2O [GtonCO2_eq],North Africa and Middle East,SSP4,0.06944563606371011,0.11379365766734766,0.15660201081900033,0.21390641972673
N2O [GtonCO2_eq],North Africa and Middle East,SSP5,0.07865775119268574,0.14884447803946751,0.2578110305890955,0.282843010183094
CO2_b [GtonCO2_eq],Central Europe,SSP1,0.12786075571218902,0.20161870322542474,0.3583051313863361,0.4826822230473442
CO2_b [GtonCO2_eq],Central Europe,SSP2,0.1276972301978609,0.18262084413356372,0.3010099159778083,0.47246631771957615
CO2_b [GtonCO2_eq],Central Europe,SSP3,0.12882791379333353,0.18638738284820694,0.2500282785302531,0.3215129249154186
CO2_b [GtonCO2_eq],Central Europe,SSP4,0.12795864207850227,0.18632876664625692,0.253981189923248,0.35817460230139214
CO2_b [GtonCO2_eq],Central Europe,SSP5,0.12773536759613346,0.20552536262008,0.39392761810515126,0.5177238413792911
CO2_b [GtonCO2_eq],Central Latin America,SSP1,0.0773710156008544,0.14961344170945287,0.2709945096863274,0.33920698458055604
CO2_b [GtonCO2_eq],Central Latin America,SSP2,0.07430819199699713,0.12740970137450888,0.23218130104037174,0.36034993994362574
CO2_b [GtonCO2_eq],Central Latin America,SSP3,0.07178442414651914,0.11774088516727346,0.1682277331702689,0.23088291724887425
CO2_b [GtonCO2_eq],Central Latin America,SSP4,0.07042782251701522,0.11883771817491368,0.17919101821225622,0.2727486355608162
CO2_b [GtonCO2_eq],Central Latin America,SSP5,0.07775924595685564,0.15418760389457348,0.2853790983224769,0.34567224690280807
CO2_b [GtonCO2_eq],East Asia,SSP1,0.07704833879723663,0.14912918410366782,0.26620242210738054,0.3341098276584257
CO2_b [GtonCO2_eq],East Asia,SSP2,0.07397726762936745,0.1270033580735219,0.23012909900189096,0.35494164297882297
CO2_b [GtonCO2_eq],East Asia,SSP3,0.0714459112562031,0.11730809800139941,0.16769078797121156,0.23023369413055117
CO2_b [GtonCO2_eq],East Asia,SSP4,0.07008980758771532,0.11840677958213422,0.17865823889319635,0.27203266919481034
CO2_b [GtonCO2_eq],East Asia,SSP5,0.07743719885492577,0.15337323540521627,0.280251969289991,0.3409884429384733
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP1,0.07804275033780896,0.15321925888644888,0.2873093392511544,0.36345258445726414
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP2,0.07403260211096226,0.13010238154653192,0.23889296728067247,0.38128915550563325
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP3,0.070891471719377,0.11880692784960664,0.17123798516633615,0.23534041890997448
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP4,0.06947919984967665,0.120505377785544,0.18289128838735685,0.27892922409657706
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP5,0.07856257817580534,0.15804064762140674,0.30512555227747135,0.3693577408287187
Eutrop. [MtonPO4_eq],Central Europe,SSP1,2.644612185307453,4.045179409208016,6.868765364921735,8.837735538030627
Eutrop. [MtonPO4_eq],Central Europe,SSP2,2.6417724185805045,3.666781729778866,5.771159492158567,8.648015588779185
Eutrop. [MtonPO4_eq],Central Europe,SSP3,2.6651513065156758,3.7432504336551196,4.7979365054501875,5.882886186125102
Eutrop. [MtonPO4_eq],Central Europe,SSP4,2.6471613739135442,3.7420719694841496,4.873328371483562,6.552520474161615
Eutrop. [MtonPO4_eq],Central Europe,SSP5,2.642072426161364,4.122389009713496,7.55147899628979,9.480286706790126
Eutrop. [MtonPO4_eq],Central Latin America,SSP1,1.6193220606366396,3.0714180356094554,5.401774740029601,6.591479438801218
Eutrop. [MtonPO4_eq],Central Latin America,SSP2,1.5557300996270857,2.6181123634315933,4.638938879915507,7.008138274843724
Eutrop. [MtonPO4_eq],Central Latin America,SSP3,1.5028209542735484,2.4207166781201037,3.369198225362427,4.501768389133313
Eutrop. [MtonPO4_eq],Central Latin America,SSP4,1.4744480390738555,2.443150526163666,3.587551781200843,5.315094369995235
Eutrop. [MtonPO4_eq],Central Latin America,SSP5,1.6274507701271514,3.163601695566714,5.682786302970314,6.713153627278825
