,,,,2020,2030,2040,2050
Eutrop. [MtonPO4_eq],Central Europe,SSP2,optimistic,-1.028320172405729,-0.9952339071614569,-0.9460454371920315,-0.8975018076013753
Eutrop. [MtonPO4_eq],Central Europe,SSP3,pessimistic,-1.0285876596888488,-0.9960152330259601,-0.9472964139147855,-0.8985555630700776
Eutrop. [MtonPO4_eq],Central Europe,SSP3,baseline,-1.0285876596888488,-0.9960152330259601,-0.9472964139147855,-0.8985555630700776
Eutrop. [MtonPO4_eq],Central Europe,SSP3,optimistic,-1.0282560392171518,-0.9955868930081044,-0.9467433552181705,-0.8978905044312534
Eutrop. [MtonPO4_eq],Central Europe,SSP4,pessimistic,-1.0285924799387103,-0.9959977356110395,-0.9471100418734807,-0.8979490514979985
Eutrop. [MtonPO4_eq],Central Europe,SSP4,baseline,-1.0285924799387103,-0.9959977356110395,-0.9471100418734807,-0.8979490514979985
Eutrop. [MtonPO4_eq],Central Europe,SSP4,optimistic,-1.028261343090732,-0.9955677274271791,-0.9465404467063022,-0.8972336246148833
Eutrop. [MtonPO4_eq],Central Europe,SSP5,pessimistic,-1.028701689519958,-0.9953175239319337,-0.9464068697997589,-0.8978413581477841
Eutrop. [MtonPO4_eq],Central Europe,SSP5,baseline,-1.028701689519958,-0.9953175239319337,-0.9464068697997589,-0.8978413581477841
Eutrop. [MtonPO4_eq],Central Europe,SSP5,optimistic,-1.0283827280865612,-0.9948265421560473,-0.945792790844282,-0.8971689002305324
Eutrop. [MtonPO4_eq],Central Latin America,SSP1,pessimistic,-1.0359617985444316,-1.0098990153240575,-0.9713771302669054,-0.932198802479029
Eutrop. [MtonPO4_eq],Central Latin America,SSP1,baseline,-1.0359617985444316,-1.0098990153240575,-0.9713771302669054,-0.932198802479029
Eutrop. [MtonPO4_eq],Central Latin America,SSP1,optimistic,-1.0356685784582063,-1.0094610906851678,-0.9707768515869456,-0.9313970075962004
Eutrop. [MtonPO4_eq],Central Latin America,SSP2,pessimistic,-1.0359060283607653,-1.0101221799986606,-0.9719461260212647,-0.9332175126869635
Eutrop. [MtonPO4_eq],Central Latin America,SSP2,baseline,-1.0359060283607653,-1.0101221799986606,-0.9719461260212647,-0.9332175126869635
Eutrop. [MtonPO4_eq],Central Latin America,SSP2,optimistic,-1.0356065321722292,-1.009706188290431,-0.9714082755501132,-0.932511806270802
Eutrop. [MtonPO4_eq],Central Latin America,SSP3,pessimistic,-1.0358376637961442,-1.010466801680722,-0.9725777177795469,-0.934393665306305
Eutrop. [MtonPO4_eq],Central Latin America,SSP3,baseline,-1.0358376637961442,-1.010466801680722,-0.9725777177795469,-0.934393665306305
Eutrop. [MtonPO4_eq],Central Latin America,SSP3,optimistic,-1.0355306337517656,-1.0100838559025105,-0.9721003235461994,-0.9338031184509532
Eutrop. [MtonPO4_eq],Central Latin America,SSP4,pessimistic,-1.0358419498293172,-1.0104688154589712,-0.972417940042394,-0.9338193786311938
Eutrop. [MtonPO4_eq],Central Latin America,SSP4,baseline,-1.0358419498293172,-1.0104688154589712,-0.972417940042394,-0.9338193786311938
Eutrop. [MtonPO4_eq],Central Latin America,SSP4,optimistic,-1.035535367546907,-1.0100864215427514,-0.9719255824689461,-0.9331763302597624
Eutrop. [MtonPO4_eq],Central Latin America,SSP5,pessimistic,-1.035965246848496,-1.0099014135504845,-0.9705510909635504,-0.9321928126873051
Eutrop. [MtonPO4_eq],Central Latin America,SSP5,baseline,-1.035965246848496,-1.0099014135504845,-0.9705510909635504,-0.9321928126873051
Eutrop. [MtonPO4_eq],Central Latin America,SSP5,optimistic,-1.0356727356346385,-1.009464512952143,-0.9698655860969294,-0.9313997098494985
Eutrop. [MtonPO4_eq],East Asia,SSP1,pessimistic,-1.0484314477165866,-1.0345116201980007,-1.0148269295435293,-0.9943991264113581
Eutrop. [MtonPO4_eq],East Asia,SSP1,baseline,-1.0484314477165866,-1.0345116201980007,-1.0148269295435293,-0.9943991264113581
Eutrop. [MtonPO4_eq],East Asia,SSP1,optimistic,-1.0481678122822595,-1.0340798936587083,-1.0142668931734355,-0.9936416581363192
Eutrop. [MtonPO4_eq],East Asia,SSP2,pessimistic,-1.0484151935330355,-1.0347575257587118,-1.014902733522598,-0.995035519422284
Eutrop. [MtonPO4_eq],East Asia,SSP2,baseline,-1.0484151935330355,-1.0347575257587118,-1.014902733522598,-0.995035519422284
Eutrop. [MtonPO4_eq],East Asia,SSP2,optimistic,-1.0481496023384502,-1.0343497710385794,-1.0143466731971114,-0.994335527101591
Eutrop. [MtonPO4_eq],East Asia,SSP3,pessimistic,-1.048364717132544,-1.035264659845382,-1.0156114325991208,-0.9959132577892285
Eutrop. [MtonPO4_eq],East Asia,SSP3,baseline,-1.048364717132544,-1.035264659845382,-1.0156114325991208,-0.9959132577892285
Eutrop. [MtonPO4_eq],East Asia,SSP3,optimistic,-1.0480936538526435,-1.0349085579118875,-1.0151236827845105,-0.9952925380274374
Eutrop. [MtonPO4_eq],East Asia,SSP4,pessimistic,-1.0483672508953976,-1.0352353331618849,-1.01537961828743,-0.9951882971569773
Eutrop. [MtonPO4_eq],East Asia,SSP4,baseline,-1.0483672508953976,-1.0352353331618849,-1.01537961828743,-0.9951882971569773
Eutrop. [MtonPO4_eq],East Asia,SSP4,optimistic,-1.0480964195302973,-1.0348762965373828,-1.0148684337372371,-0.9944980277639974
Eutrop. [MtonPO4_eq],East Asia,SSP5,pessimistic,-1.0484284605027037,-1.0344385037946902,-1.0143240256023585,-0.9942349239252528
Eutrop. [MtonPO4_eq],East Asia,SSP5,baseline,-1.0484284605027037,-1.0344385037946902,-1.0143240256023585,-0.9942349239252528
Eutrop. [MtonPO4_eq],East Asia,SSP5,optimistic,-1.0481647073436382,-1.0339999608212311,-1.013715056293957,-0.9934670138132582
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP1,pessimistic,-1.0141653513409883,-0.9663436155030283,-0.8952384481931028,-0.8242471755306344
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP1,baseline,-1.0141653513409883,-0.9663436155030283,-0.8952384481931028,-0.8242471755306344
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP1,optimistic,-1.0139261030083306,-0.9660174464244593,-0.8948513269502251,-0.8238336236676135
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP2,pessimistic,-1.0141280994090127,-0.966467886448983,-0.8953455083984465,-0.8241966584822086
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP2,baseline,-1.0141280994090127,-0.966467886448983,-0.8953455083984465,-0.8241966584822086
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP2,optimistic,-1.0138847904371593,-0.9661545231209807,-0.8949695423943916,-0.8237741603204877
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP3,pessimistic,-1.0140719744706372,-0.966691278218631,-0.8957174886232907,-0.8246249891416454
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP3,baseline,-1.0140719744706372,-0.966691278218631,-0.8957174886232907,-0.8246249891416454
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP3,optimistic,-1.0138228098057063,-0.9663990353958152,-0.8953771913188389,-0.8242405413810883
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP4,pessimistic,-1.0140723619820908,-0.9667012152166827,-0.8956197171262505,-0.8242786191026529
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP4,baseline,-1.0140723619820908,-0.9667012152166827,-0.8956197171262505,-0.8242786191026529
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP4,optimistic,-1.0138232273518588,-0.9664102368715843,-0.8952706736394453,-0.8238643984997234
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP5,pessimistic,-1.0141733066089222,-0.9662731357815937,-0.8949679437250848,-0.8242025642387681
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP5,baseline,-1.0141733066089222,-0.9662731357815937,-0.8949679437250848,-0.8242025642387681
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP5,optimistic,-1.0139350753593936,-0.9659393475999146,-0.8945555809310197,-0.8237879762757933
