Impact,Region,SSP,Approach,2020,2030,2040,2050
Eutrop. [MtonPO4_eq],Central Latin America,SSP5,baseline,1.620891552,3.136914674,5.614529991,6.619378215
Eutrop. [MtonPO4_eq],Central Latin America,SSP5,optimistic,1.900052637,3.562231143,6.243892022,7.296544771
Eutrop. [MtonPO4_eq],East Asia,SSP1,pessimistic,1.624967254,3.108854696,5.469414915,6.80254376
Eutrop. [MtonPO4_eq],East Asia,SSP1,baseline,1.624967254,3.108854696,5.469414915,6.80254376
Eutrop. [MtonPO4_eq],East Asia,SSP1,optimistic,1.908142006,3.543159944,6.120056047,7.561910095
Eutrop. [MtonPO4_eq],East Asia,SSP2,pessimistic,1.560734058,2.649846039,4.729368606,7.211529813
Eutrop. [MtonPO4_eq],East Asia,SSP2,baseline,1.560734058,2.649846039,4.729368606,7.211529813
Eutrop. [MtonPO4_eq],East Asia,SSP2,optimistic,1.8371209,3.037286787,5.318329269,8.025986457
Eutrop. [MtonPO4_eq],East Asia,SSP3,pessimistic,1.507373184,2.449043305,3.450614952,4.667268651
Eutrop. [MtonPO4_eq],East Asia,SSP3,baseline,1.507373184,2.449043305,3.450614952,4.667268651
Eutrop. [MtonPO4_eq],East Asia,SSP3,optimistic,1.777703916,2.815309128,3.914407324,5.248711431
Eutrop. [MtonPO4_eq],East Asia,SSP4,pessimistic,1.478819074,2.471845405,3.674833702,5.512142352
Eutrop. [MtonPO4_eq],East Asia,SSP4,baseline,1.478819074,2.471845405,3.674833702,5.512142352
Eutrop. [MtonPO4_eq],East Asia,SSP4,optimistic,1.7460683,2.840507202,4.161841783,6.179173129
Eutrop. [MtonPO4_eq],East Asia,SSP5,pessimistic,1.633156135,3.196179515,5.757573811,6.957506976
Eutrop. [MtonPO4_eq],East Asia,SSP5,baseline,1.633156135,3.196179515,5.757573811,6.957506976
Eutrop. [MtonPO4_eq],East Asia,SSP5,optimistic,1.917249415,3.638535573,6.43043687,7.718066196
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP1,pessimistic,1.59652138,3.001970084,5.309689553,6.363627213
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP1,baseline,1.59652138,3.001970084,5.309689553,6.363627213
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP1,optimistic,1.864688588,3.392619733,5.86031147,6.94113252
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP2,pessimistic,1.515249636,2.550870568,4.395608167,6.622066585
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP2,baseline,1.515249636,2.550870568,4.395608167,6.622066585
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP2,optimistic,1.775298213,2.898080888,4.877295223,7.231751345
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP3,pessimistic,1.451070677,2.330923198,3.148023152,4.033823995
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP3,baseline,1.451070677,2.330923198,3.148023152,4.033823995
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP3,optimistic,1.703894967,2.657060503,3.521446868,4.446893885
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP4,pessimistic,1.422277559,2.364310124,3.360878144,4.778074594
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP4,baseline,1.422277559,2.364310124,3.360878144,4.778074594
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP4,optimistic,1.672096646,2.693113998,3.753677824,5.253793254
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP5,pessimistic,1.607040834,3.096206846,5.648671543,6.51785874
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP5,baseline,1.607040834,3.096206846,5.648671543,6.51785874
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP5,optimistic,1.876129331,3.494981365,6.223364087,7.096751859
Eutrop. [MtonPO4_eq],Median,SSP1,pessimistic,1.61377455,3.055432406,5.339686212,6.490272504
Eutrop. [MtonPO4_eq],Median,SSP1,baseline,1.61377455,3.055432406,5.339686212,6.490272504
Eutrop. [MtonPO4_eq],Median,SSP1,optimistic,1.889445479,3.467044028,5.938290644,7.153649847
Eutrop. [MtonPO4_eq],Median,SSP2,pessimistic,1.547512089,2.600180747,4.537906273,6.827352017
Eutrop. [MtonPO4_eq],Median,SSP2,baseline,1.547512089,2.600180747,4.537906273,6.827352017
Eutrop. [MtonPO4_eq],Median,SSP2,optimistic,1.816481035,2.966658087,5.070417759,7.53331849
Eutrop. [MtonPO4_eq],Median,SSP3,pessimistic,1.495609562,2.390451958,3.292292165,4.329810734
Eutrop. [MtonPO4_eq],Median,SSP3,baseline,1.495609562,2.390451958,3.292292165,4.329810734
Eutrop. [MtonPO4_eq],Median,SSP3,optimistic,1.758735819,2.73588178,3.70843048,4.82185414
Eutrop. [MtonPO4_eq],Median,SSP4,pessimistic,1.467297971,2.418516622,3.509896026,5.120196006
Eutrop. [MtonPO4_eq],Median,SSP4,baseline,1.467297971,2.418516622,3.509896026,5.120196006
Eutrop. [MtonPO4_eq],Median,SSP4,optimistic,1.727424484,2.766478091,3.947186667,5.685679433
Eutrop. [MtonPO4_eq],Median,SSP5,pessimistic,1.6234362,3.143438655,5.645101789,6.626804285
Eutrop. [MtonPO4_eq],Median,SSP5,baseline,1.6234362,3.143438655,5.645101789,6.626804285
Eutrop. [MtonPO4_eq],Median,SSP5,optimistic,1.900062614,3.56314443,6.267014395,7.290397608
