Impact,Region,SSP,Approach,2020,2030,2040,2050
Eutrop. [MtonPO4_eq],Central Latin America,SSP5,baseline,0.080962014,0.183132513,0.435618188,0.578183452
Eutrop. [MtonPO4_eq],Central Latin America,SSP5,optimistic,0.085911483,0.192057677,0.454955487,0.604555358
Eutrop. [MtonPO4_eq],East Asia,SSP1,pessimistic,0.081346598,0.176207431,0.401942019,0.560518858
Eutrop. [MtonPO4_eq],East Asia,SSP1,baseline,0.081346598,0.176207431,0.401942019,0.560518858
Eutrop. [MtonPO4_eq],East Asia,SSP1,optimistic,0.086516002,0.185529217,0.422039855,0.589941751
Eutrop. [MtonPO4_eq],East Asia,SSP2,pessimistic,0.076292082,0.147011312,0.305408625,0.535772411
Eutrop. [MtonPO4_eq],East Asia,SSP2,baseline,0.076292082,0.147011312,0.305408625,0.535772411
Eutrop. [MtonPO4_eq],East Asia,SSP2,optimistic,0.081278663,0.155193778,0.321345498,0.564033102
Eutrop. [MtonPO4_eq],East Asia,SSP3,pessimistic,0.073021543,0.129586873,0.195147347,0.282245343
Eutrop. [MtonPO4_eq],East Asia,SSP3,baseline,0.073021543,0.129586873,0.195147347,0.282245343
Eutrop. [MtonPO4_eq],East Asia,SSP3,optimistic,0.077889827,0.137089386,0.20633153,0.298599279
Eutrop. [MtonPO4_eq],East Asia,SSP4,pessimistic,0.072040921,0.131128572,0.212807485,0.339680296
Eutrop. [MtonPO4_eq],East Asia,SSP4,baseline,0.072040921,0.131128572,0.212807485,0.339680296
Eutrop. [MtonPO4_eq],East Asia,SSP4,optimistic,0.076873735,0.138691247,0.224752889,0.358731632
Eutrop. [MtonPO4_eq],East Asia,SSP5,pessimistic,0.081849368,0.185888551,0.447421016,0.600222295
Eutrop. [MtonPO4_eq],East Asia,SSP5,baseline,0.081849368,0.185888551,0.447421016,0.600222295
Eutrop. [MtonPO4_eq],East Asia,SSP5,optimistic,0.087036958,0.195588124,0.469479173,0.631509838
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP1,pessimistic,0.085969691,0.18168937,0.418687431,0.58199425
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP1,baseline,0.085969691,0.18168937,0.418687431,0.58199425
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP1,optimistic,0.091151339,0.190737353,0.437920393,0.60952162
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP2,pessimistic,0.080061281,0.153757515,0.311862002,0.555058782
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP2,baseline,0.080061281,0.153757515,0.311862002,0.555058782
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP2,optimistic,0.085035034,0.161768915,0.326832736,0.581439414
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP3,pessimistic,0.077358477,0.135303476,0.202851022,0.291541133
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP3,baseline,0.077358477,0.135303476,0.202851022,0.291541133
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP3,optimistic,0.082237129,0.142630024,0.213472329,0.306702883
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP4,pessimistic,0.076381668,0.13791018,0.220774368,0.34612695
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP4,baseline,0.076381668,0.13791018,0.220774368,0.34612695
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP4,optimistic,0.08122595,0.145333466,0.232110798,0.363612612
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP5,pessimistic,0.08644019,0.190914126,0.466702447,0.625606987
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP5,baseline,0.08644019,0.190914126,0.466702447,0.625606987
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP5,optimistic,0.091638392,0.200304451,0.48785116,0.654991106
Eutrop. [MtonPO4_eq],Median,SSP1,pessimistic,0.083478968,0.178326529,0.40832049,0.566409114
Eutrop. [MtonPO4_eq],Median,SSP1,baseline,0.083478968,0.178326529,0.40832049,0.566409114
Eutrop. [MtonPO4_eq],Median,SSP1,optimistic,0.088618839,0.187399419,0.427640949,0.594207743
Eutrop. [MtonPO4_eq],Median,SSP2,pessimistic,0.078008526,0.149749454,0.306784997,0.541434453
Eutrop. [MtonPO4_eq],Median,SSP2,baseline,0.078008526,0.149749454,0.306784997,0.541434453
Eutrop. [MtonPO4_eq],Median,SSP2,optimistic,0.082954184,0.157744044,0.321946491,0.568132846
Eutrop. [MtonPO4_eq],Median,SSP3,pessimistic,0.07502919,0.131885406,0.19756621,0.284013208
Eutrop. [MtonPO4_eq],Median,SSP3,baseline,0.07502919,0.131885406,0.19756621,0.284013208
Eutrop. [MtonPO4_eq],Median,SSP3,optimistic,0.079869075,0.139205931,0.208254025,0.299371133
Eutrop. [MtonPO4_eq],Median,SSP4,pessimistic,0.074052644,0.133953306,0.215227889,0.339755066
Eutrop. [MtonPO4_eq],Median,SSP4,baseline,0.074052644,0.133953306,0.215227889,0.339755066
Eutrop. [MtonPO4_eq],Median,SSP4,optimistic,0.078857858,0.141351859,0.22663914,0.357568649
Eutrop. [MtonPO4_eq],Median,SSP5,pessimistic,0.083964485,0.187910268,0.454706077,0.597803337
Eutrop. [MtonPO4_eq],Median,SSP5,baseline,0.083964485,0.187910268,0.454706077,0.597803337
Eutrop. [MtonPO4_eq],Median,SSP5,optimistic,0.089121593,0.197344781,0.475926521,0.626985012
